,TIME,CAP,TEX,CAN,LIS,SAL,STO,TAL,VES,REY,LON,SIC,KK,LAU,SPL,PET
3054,11:50:54,115.989,-7.59599,21.958,10.186,0.764899,-42.4482,14.2108,-205.260794,-31.0482,-62.4123,-11.218,5.39678,18.1048,9.54061,20.2278
3055,11:50:55,117.693,-7.51115,22.501,7.827,3.45431,-43.4786,15.3233,-194.410027,-31.2139,-65.3059,-10.4649,6.96838,17.7254,9.98742,19.045
3056,11:50:56,117.556,-7.71097,24.86,7.749,4.92021,-46.9133,14.5015,-184.340997,-30.3629,-67.229,-9.05954,8.79197,18.5123,10.4619,17.6534
3057,11:50:57,117.879,-7.39001,26.553,10.078,5.78281,-50.1665,14.895,-191.73121,-29.2463,-68.5317,-7.41933,9.50693,18.7829,10.5583,17.9937
3058,11:50:58,119.163,-6.00814,26.524,8.243,8.10103,-50.9926,13.991,-200.522643,-28.6882,-69.6827,-4.41171,10.6849,18.9554,11.3257,19.6707
3059,11:50:59,116.95,-4.99391,22.633,6.081,8.65352,-49.4406,14.7586,-200.41947,-27.948,-69.2855,-4.82012,10.945,17.7478,12.2071,20.6397
3060,11:51:00,114.357,-3.76171,16.194,6.67,10.488,-47.24,14.5558,-199.034428,-26.073,-66.7383,-5.37343,11.8266,18.6337,13.5879,20.4851
3061,11:51:01,110.73,-1.7685,3.864,8.706,13.0622,-46.1219,14.1388,-201.709626,-24.4444,-64.9748,-7.39782,12.7436,19.4675,14.3441,20.3796
3062,11:51:02,108.11,-0.747615,-8.632,6.656,16.9921,-46.2141,13.4139,-195.545195,-20.4053,-64.1103,-8.20966,14.701,19.5255,14.3922,16.7251
3063,11:51:03,105.042,0.353701,-18.951,4.206,18.6937,-45.6583,11.7907,-183.25766,-16.5891,-63.7871,-9.59348,16.2225,19.0878,14.9318,15.122
3064,11:51:04,101.499,1.65835,-27.438,4.499,19.6437,-41.9866,11.6112,-173.766349,-10.8141,-62.3249,-9.64942,17.5999,18.8819,15.5457,14.492
3065,11:51:05,97.4265,2.92554,-32.273,5.879,20.7017,-38.256,11.5392,-172.947453,-3.20719,-59.912,-8.85762,18.7832,18.0835,15.1582,14.4631
3066,11:51:06,94.0108,3.9795,-31.15,5.709,20.0143,-35.128,11.6731,-181.613614,1.66027,-57.7244,-9.51552,19.6285,17.1231,15.35,13.9682
3067,11:51:07,89.7122,4.46292,-25.067,6.504,22.6433,-33.3405,9.49534,-195.058957,9.25951,-54.6184,-9.84998,20.2077,15.5574,15.3528,12.2454
3068,11:51:08,86.3031,4.69071,-18.811,7.008,22.6812,-32.5365,8.68629,-200.490107,11.6672,-52.884,-9.61349,21.2693,14.5261,15.3449,10.5604
3069,11:51:09,84.4565,4.21558,-18.263,10.229,23.4965,-32.805,8.35297,-203.38638,13.5832,-51.6755,-9.32971,22.1598,13.7951,15.3446,11.1181
3070,11:51:10,82.6831,3.29134,-21.432,9.407,24.738,-34.6777,6.93171,-183.546645,11.6232,-51.7862,-10.9341,22.0244,13.8338,14.9239,12.5156
3071,11:51:11,80.7536,4.6302,-27.877,4.635,25.8301,-35.2813,7.19853,-156.327504,11.1323,-51.8425,-11.2177,23.3426,13.9177,14.8443,12.3932
3072,11:51:12,79.6483,6.05802,-36.604,1.746,25.8549,-34.6327,8.17091,-129.108364,14.9493,-51.857,-9.93384,24.8746,14.5477,15.3067,12.4322
3073,11:51:13,79.4218,5.36461,-49.216,3.542,25.2847,-34.3245,7.25077,-101.889223,18.6676,-51.8711,-7.86524,26.0779,14.7445,15.0696,13.0143
3074,11:51:14,76.9787,5.25726,-61.367,5.998,24.6624,-34.789,6.03836,-85.204488,25.0684,-50.7651,-8.28106,27.0274,14.9832,14.8753,13.6686
3075,11:51:15,73.4329,4.37337,-71.553,7.823,24.0943,-35.9255,5.62047,-85.775578,29.0682,-49.8468,-9.88183,28.4536,17.2775,13.9571,15.2499
3076,11:51:16,69.3822,2.19478,-76.23,8.969,21.3011,-36.9775,6.23161,-92.914778,32.5919,-46.46,-9.26236,30.4593,17.7987,13.3695,16.499
3077,11:51:17,62.949,-0.065873,-74.709,5.896,19.7466,-38.8134,4.96216,-105.665907,35.088,-44.7621,-8.5895,32.1622,18.0747,13.5201,18.5943
3078,11:51:18,56.2886,-1.56617,-67.397,5.072,17.142,-41.9816,4.20468,-100.928346,37.1165,-43.455,-6.76219,33.7243,17.9797,13.3994,19.907
3079,11:51:19,52.5394,-1.27341,-59.232,2.615,14.3879,-43.8715,2.35468,-105.730523,37.2943,-42.1338,-4.38171,33.5069,16.644,13.8667,20.957
3080,11:51:20,48.3989,-2.25943,-55.174,5.611,13.0571,-45.771,3.17993,-118.888504,39.6596,-39.9636,-2.1453,34.4353,15.448,15.3003,21.7207
3081,11:51:21,43.6783,-3.89211,-49.899,3.631,11.0402,-47.611,4.29197,-126.101033,38.1385,-37.3853,-1.22023,35.5044,14.0108,16.7901,21.7203
3082,11:51:22,39.2353,-5.8034,-45.803,5.286,9.12716,-51.1165,4.92049,-133.313561,39.2063,-34.5419,-0.567833,35.0986,12.764,18.4499,22.2804
3083,11:51:23,34.6368,-5.91843,-41.658,6.021,8.80323,-55.3412,4.37957,-140.52609,38.2139,-32.3706,-1.3892,36.1779,11.9726,19.0294,23.2721
3084,11:51:24,28.5816,-7.29922,-33.179,5.399,5.92844,-58.9602,4.62088,-139.738963,37.2347,-29.0463,-2.04811,35.9297,11.3061,21.3694,23.4964
3085,11:51:25,22.9096,-8.43481,-21.625,6.43,5.92029,-61.4428,4.93575,-146.395285,35.4481,-25.3364,-1.94833,36.0125,10.9864,22.7599,22.9306
3086,11:51:26,19.5071,-9.3929,-9.768,5.248,5.91204,-65.1244,3.12139,-160.203246,33.3899,-24.3829,-2.02267,36.9299,10.1444,25.165,22.7407
3087,11:51:27,14.496,-10.054,-0.79,4.547,4.57263,-68.4274,2.77525,-171.603826,32.4085,-23.0881,-1.18595,37.4979,10.1045,27.8599,22.795
3088,11:51:28,9.89679,-10.0381,-0.937,4.797,4.32657,-72.1352,2.24805,-180.792324,30.9222,-23.6467,-0.884848,37.2795,10.3589,30.6386,23.1872
3089,11:51:29,4.53623,-10.7104,-7.146,6.096,4.3622,-76.1907,0.545316,-201.231181,28.8747,-23.5547,-0.801324,36.6556,10.3953,33.6697,25.3367
3090,11:51:30,-0.75292,-11.076,-14.98,1.12,4.86072,-80.1604,0.990359,-221.670038,26.7295,-24.1499,-1.05638,37.0368,10.5416,37.5893,29.2755
3091,11:51:31,-4.85001,-10.9226,-19.04,5.415,4.3511,-83.3268,0.656054,-242.108895,26.2871,-26.247,-3.37434,35.87,11.696,40.4216,32.8271
3092,11:51:32,-8.21571,-11.6315,-19.181,5.9,4.62562,-85.8896,0.306125,-247.017738,27.0531,-28.6051,-5.07405,34.7132,12.9849,41.7982,35.2326
3093,11:51:33,-11.9042,-12.0414,-16.821,2.053,3.35492,-89.234,0.93331,-228.792564,24.7752,-31.2728,-5.54107,33.1332,14.1667,42.3943,35.1165
3094,11:51:34,-13.032,-12.9338,-14.183,-0.752,2.23498,-93.4328,0.206282,-194.621018,22.345,-33.2215,-3.76507,31.7409,14.685,42.9761,34.8564
3095,11:51:35,-14.8402,-13.3319,-11.4,0.764,4.15603,-97.8944,-1.02296,-163.796836,17.0884,-35.8809,-1.87608,30.6808,14.8741,43.0114,35.2231
3096,11:51:36,-18.1596,-13.3698,-9.147,1.366,4.14951,-100.865,-0.867505,-122.175748,13.6121,-39.6119,-0.500464,29.5756,14.9386,43.2143,37.6598
3097,11:51:37,-21.987,-13.3238,-5.856,-0.329,3.76963,-104.684,-0.559609,-91.143013,7.20853,-41.8137,-1.90552,28.6959,15.6253,41.5349,39.9903
3098,11:51:38,-25.511,-13.3184,-1.8,1.398,1.41272,-107.867,-2.06794,-82.53036,2.98592,-43.3139,-3.03987,27.87,15.411,40.5353,40.035
3099,11:51:39,-27.5948,-14.8762,-1.084,0.868,-0.129359,-108.8,1.70038,-72.905073,0.256596,-43.8835,-3.67766,27.0936,14.5291,39.6237,38.9966
3100,11:51:40,-28.7635,-15.3538,-6.206,-0.174,2.53527,-110.458,4.47408,-70.206846,2.09378,-44.7032,-4.81123,27.3618,15.1241,37.7941,38.2414
3101,11:51:41,-31.7717,-15.3038,-12.126,-1.823,2.58971,-110.654,4.80259,-73.088588,6.00872,-44.0346,-5.85898,26.4627,16.8212,34.7335,38.2546
3102,11:51:42,-35.0378,-15.2294,-18.86,-1.083,0.555958,-111.271,4.14968,-80.494343,9.61885,-43.3144,-6.49881,27.0438,15.8714,33.2074,38.2571
3103,11:51:43,-37.8914,-14.1418,-23.449,-0.006,2.33037,-110.966,3.38863,-87.900097,12.3125,-41.6644,-7.39224,27.6875,15.8458,31.6276,39.7445
3104,11:51:44,-41.7013,-13.838,-23.414,-1.891,4.99023,-112.314,2.34654,-95.305852,13.3987,-40.1337,-8.6794,27.6091,15.4414,30.5176,40.6069
3105,11:51:45,-44.769,-13.7589,-19.981,-2.664,6.74077,-118.806,2.13274,-79.946849,16.1049,-38.8357,-11.3078,29.1094,15.9225,29.8515,40.563
3106,11:51:46,-47.4601,-14.213,-14.689,4.249,7.44176,-124.741,1.68884,-86.805109,22.013,-36.6546,-12.1034,30.9838,15.2985,29.5133,38.682
3107,11:51:47,-50.6406,-13.7773,-7.373,2.285,9.67583,-128.285,2.39607,-93.66337,27.1067,-34.3474,-12.0973,31.1708,16.2855,30.0468,37.3124
3108,11:51:48,-54.707,-14.5014,0.743,-1.03,10.9132,-132.301,-0.374299,-100.52163,33.0543,-32.0044,-11.623,32.9213,18.113,31.6021,36.7852
3109,11:51:49,-58.9391,-15.1759,11.898,0.191,9.04952,-133.266,-0.035573,-107.379891,37.0745,-28.6621,-11.0676,34.1506,20.216,32.995,36.3056
3110,11:51:50,-64.3128,-16.2975,24.979,-0.189,9.20549,-133.717,-0.451536,-96.48042,38.4637,-25.9585,-12.1366,35.3323,21.1618,34.5575,36.0783
3111,11:51:51,-67.1489,-16.6057,37.559,-2.365,8.13422,-132.423,-3.76961,-119.872252,36.2305,-23.1315,-14.2416,36.0777,21.1428,36.1491,34.2618
3112,11:51:52,-69.3139,-16.0117,48.079,-0.528,12.0219,-130.057,-4.70503,-143.264084,33.92,-21.5382,-15.8552,36.5409,21.5906,37.3011,31.3885
3113,11:51:53,-73.8524,-15.8482,55.256,3.047,12.4202,-128.11,-6.03895,-149.38803,29.4924,-20.7467,-16.0992,36.4329,22.5446,36.9361,29.5817
3114,11:51:54,-77.6636,-15.1223,58.57,5.576,13.3659,-124.585,-8.16127,-148.507975,24.4917,-21.8537,-16.6967,37.0252,22.6671,36.0824,28.696
3115,11:51:55,-80.8148,-14.4972,62.299,3.134,13.4882,-118.559,-8.0038,-145.941022,18.1341,-24.1931,-16.4846,37.5438,22.8363,34.5221,28.8941
3116,11:51:56,-83.7602,-14.6534,62.279,0.938,14.6898,-113.13,-7.68173,-142.682044,14.6157,-25.8274,-15.3721,36.7656,23.1968,32.5051,30.4551
3117,11:51:57,-87.0632,-13.7358,63.136,-0.897,14.492,-109.037,-7.13703,-141.057995,10.731,-28.3713,-15.306,35.2559,21.6925,30.6589,31.8943
3118,11:51:58,-85.8361,-13.1039,67.348,-1.778,14.946,-104.868,-5.40556,-144.701047,8.10853,-32.3075,-15.3501,34.2477,18.4014,31.0019,32.1548
3119,11:51:59,-86.0223,-12.8277,73.918,-4.37,18.4965,-103.671,-5.2864,-154.347926,4.53072,-36.4598,-15.5484,35.0169,16.2713,30.5489,30.18
3120,11:52:00,-86.4735,-13.1377,83.783,-2.339,17.7112,-101.891,-6.35385,-162.415027,1.28388,-39.3952,-15.9994,34.3563,16.924,29.4597,29.8175
3121,11:52:01,-85.4551,-12.0251,94.876,-3.657,17.4582,-101.017,-7.672,-176.769864,-1.03031,-43.0863,-15.3957,32.5389,16.9082,28.4631,31.0132
3122,11:52:02,-84.1351,-11.2933,102.794,-5.049,17.9333,-97.2238,-7.93892,-174.424861,-3.15405,-47.0993,-14.6621,30.7152,15.8693,30.034,33.746
3123,11:52:03,-83.6761,-11.5504,107.781,-7.986,18.3175,-94.4166,-8.79639,-157.194007,-6.71567,-51.0318,-12.3795,30.1388,13.3453,30.3821,35.0455
3124,11:52:04,-85.4739,-11.2929,102.854,-7.381,19.5108,-90.7849,-8.09882,-130.019008,-8.4887,-55.0571,-10.7743,30.0269,11.1613,31.0142,36.2715
3125,11:52:05,-87.0751,-7.8486,95.034,-10.581,19.6449,-86.2463,-7.8675,-116.870206,-10.8123,-60.0598,-9.1948,28.5134,11.2229,32.5646,34.3727
3126,11:52:06,-88.546,-4.6527,88.657,-14.765,20.3699,-79.8003,-9.22654,-103.758051,-11.6419,-63.6785,-8.69216,26.1601,11.5105,34.4194,34.4572
3127,11:52:07,-89.897,-3.81065,84.351,-11.558,23.2698,-74.3309,-7.10813,-104.195593,-13.1,-66.4203,-7.85402,24.6381,12.5834,35.5959,35.4034
3128,11:52:08,-88.5725,-2.14826,82.729,-11.436,23.4964,-67.2499,-3.20441,-116.287384,-14.4899,-67.6948,-6.50137,24.3459,12.7289,35.7477,36.5451
3129,11:52:09,-86.9614,-0.349043,80.613,-11.019,24.0254,-60.684,-3.39335,-125.684713,-16.6765,-68.8784,-3.73989,25.502,10.6702,35.9608,37.01
3130,11:52:10,-86.9197,2.03443,76.106,-10.713,24.6532,-55.1744,-4.66878,-128.914638,-19.1485,-70.653,-1.4267,25.9411,9.48296,35.9176,38.2798
3131,11:52:11,-88.0874,5.21461,68.537,-10.058,22.4717,-48.8764,-5.65379,-132.411254,-21.8443,-71.1152,1.25622,27.4288,9.12946,36.2008,38.3026
3132,11:52:12,-88.177,8.80113,60.224,-10.779,22.6847,-42.189,-5.19461,-139.191246,-21.5667,-69.4728,4.13311,26.7368,10.3372,36.5872,36.7708
3133,11:52:13,-88.6392,10.9427,57.001,-11.955,21.9026,-36.1223,-3.15086,-147.012991,-22.7462,-66.8586,4.45183,26.075,12.9611,35.8546,36.1281
3134,11:52:14,-89.4387,12.1552,59.579,-12.91,20.5075,-31.1234,-1.13095,-154.157265,-23.0275,-63.4659,4.42174,25.9218,15.1577,34.3279,35.8458
3135,11:52:15,-87.9357,14.8688,67.695,-9.048,19.2493,-26.8688,-0.861518,-162.309701,-23.6947,-60.1384,3.71595,25.452,15.3835,32.0316,36.608
3136,11:52:16,-86.8968,17.2169,77.622,-10.099,16.8616,-24.5301,0.182556,-160.866224,-24.2824,-58.3588,4.07638,24.9756,15.4137,30.1025,34.9555
3137,11:52:17,-83.2814,17.5082,89.63,-10.776,16.9863,-22.5723,1.36699,-156.036596,-23.9101,-57.3475,4.46569,24.5176,16.0658,29.0217,32.9073
3138,11:52:18,-81.2146,16.5351,97.408,-6.745,16.2659,-21.8327,0.699205,-151.206967,-22.8701,-57.6543,5.05724,23.4334,18.6807,28.7207,31.0885
3139,11:52:19,-79.5022,14.8578,101.591,-1.901,13.7353,-23.5931,1.53191,-146.377339,-22.3635,-57.3699,5.40993,22.3767,19.6332,29.4689,29.9422
3140,11:52:20,-77.9795,12.3334,103.481,-4.479,13.9262,-27.3286,0.450005,-144.844275,-20.6283,-56.8283,4.46693,22.1896,21.2662,28.6269,32.3692
3141,11:52:21,-76.8854,10.7144,106.965,-5.648,11.8733,-30.6094,1.02771,-127.13644,-22.2044,-57.1518,2.4241,22.5698,21.3605,26.8911,33.9989
3142,11:52:22,-75.9147,9.17416,113.863,-2.341,9.51445,-34.273,2.20357,-114.559037,-21.7388,-59.3995,1.21367,22.1145,20.9372,25.6887,33.8734
3143,11:52:23,-72.8582,7.75002,121.974,4.181,8.16308,-38.7685,2.12019,-119.480365,-23.3713,-60.7986,-0.086791,21.6622,19.8592,25.8902,32.2836
3144,11:52:24,-68.2671,6.21886,126.834,0.489,5.08086,-41.6525,1.4957,-115.862922,-23.8156,-60.9127,-0.775062,21.6848,20.6064,26.9397,32.4495
3145,11:52:25,-63.6322,5.8886,125.455,0.404,6.35947,-42.7305,1.7493,-108.385619,-24.4967,-59.2605,-0.305636,21.0128,19.7893,28.0908,33.7617
3146,11:52:26,-59.1847,6.73283,116.987,2.033,4.78947,-43.3057,1.93871,-115.98931,-24.1525,-57.5033,-1.26318,19.6165,18.5278,29.2208,35.8321
3147,11:52:27,-57.6312,7.76335,106.848,4.551,2.02024,-46.5553,2.31145,-116.320539,-25.1454,-55.9261,-1.42439,18.3002,16.89,29.1695,36.6034
3148,11:52:28,-57.5646,8.90927,94.974,6.45,3.37841,-49.7605,3.94403,-122.717368,-25.5986,-54.7434,-1.25195,17.1052,15.2524,28.5112,35.1616
3149,11:52:29,-56.853,9.27004,85.24,7.713,2.49,-50.7942,2.52372,-128.749445,-25.7344,-53.251,0.11695,14.5336,14.2253,27.4813,33.8422
3150,11:52:30,-55.7249,9.45233,76.958,8.847,2.71109,-48.3557,4.13004,-142.199245,-26.3371,-50.4819,0.906016,13.0219,14.6347,27.3898,33.0764
3151,11:52:31,-55.0742,10.0209,67.351,8.108,2.13772,-46.3723,4.16012,-156.745727,-26.6547,-48.9738,2.18669,12.5292,15.7305,26.491,32.6577
3152,11:52:32,-55.052,10.8435,59.831,9.566,1.75345,-45.7201,2.80192,-180.527395,-25.9745,-48.5156,3.38568,12.3727,15.4993,27.3794,33.3611
3153,11:52:33,-54.9481,11.2253,57.514,6.048,1.95791,-44.0196,2.94693,-195.759372,-26.3119,-48.8622,4.44839,12.6419,14.8586,27.3921,31.1476
3154,11:52:34,-53.3752,11.976,55.337,3.605,1.19226,-43.342,2.39379,-190.325128,-23.5594,-48.5085,5.49722,13.1455,14.6936,26.5076,29.309
3155,11:52:35,-49.1844,13.2919,54.06,9.563,0.051249,-42.9344,5.44433,-177.00198,-21.3368,-47.6421,6.59742,13.013,14.8653,26.1926,28.2854
3156,11:52:36,-43.9999,15.4304,54.432,13.985,-0.210989,-43.5388,9.06593,-170.275596,-18.3888,-44.5763,6.88805,14.4744,15.0872,26.5444,28.2087
3157,11:52:37,-38.7829,17.3785,57.884,9.179,1.41487,-45.126,10.6376,-155.778272,-16.334,-40.4077,6.58509,17.0408,16.3786,26.3396,29.1241
3158,11:52:38,-32.9156,17.8794,60.99,3.069,0.48118,-45.4875,11.7399,-148.570222,-15.3105,-36.6412,6.94236,18.5578,17.1584,25.8164,29.6745
3159,11:52:39,-26.8433,17.7987,62.893,4.241,1.04274,-46.5307,10.6458,-145.033129,-14.2646,-32.4974,8.39898,20.9124,17.8581,25.4514,29.9775
3160,11:52:40,-23.4375,17.3863,65.548,7.637,1.60339,-48.4147,11.959,-148.293136,-14.705,-28.087,8.39551,23.9633,19.4636,25.8192,28.8281
3161,11:52:41,-20.3463,17.6869,67.211,3.123,2.06895,-50.7831,13.9804,-151.553144,-15.8235,-24.7138,7.75003,24.8638,20.7591,26.3904,26.9442
3162,11:52:42,-17.4304,17.6033,67.942,1.271,2.69872,-52.6867,14.0801,-154.813151,-16.1926,-20.2221,7.02384,25.0292,22.7582,27.531,26.6245
3163,11:52:43,-14.4298,18.4909,67.899,2.053,3.01923,-57.1567,13.9104,-144.785931,-15.5578,-15.6494,7.41489,26.2828,25.2317,29.3198,28.4227
3164,11:52:44,-11.3119,18.3223,66.261,2.544,2.82291,-59.0455,14.5321,-140.070606,-16.3363,-12.6587,7.44991,28.3067,25.0478,31.3145,31.0263
3165,11:52:45,-7.06045,17.5604,60.719,-0.548,2.41271,-60.3474,14.9712,-145.01181,-16.8624,-11.0634,7.01171,29.3203,23.3312,31.1874,31.8879
3166,11:52:46,-4.96917,18.1805,53.328,-4.362,2.52698,-60.3025,15.2136,-154.314337,-17.1335,-12.7866,6.13821,29.3857,21.9412,29.6807,32.3953
3167,11:52:47,-3.62588,18.6361,48.959,-5.894,3.91672,-60.3655,15.0994,-152.528857,-16.2116,-15.1821,5.6813,30.2836,24.0208,29.2583,32.2983
3168,11:52:48,-1.09104,18.8045,46.762,-6.378,5.11483,-60.2655,13.6997,-144.642204,-14.4481,-17.7402,5.00512,31.6471,24.8316,28.8589,32.246
3169,11:52:49,1.4424,18.3921,46.128,-9.621,5.80662,-59.6968,14.0498,-130.018432,-11.3667,-21.0684,4.57418,32.5971,25.4981,28.1275,33.1904
3170,11:52:50,0.60497,16.5974,43.765,-7.828,5.62844,-55.9102,14.1775,-118.257941,-7.55313,-23.7486,4.65344,31.8902,27.3547,27.8807,34.2022
3171,11:52:51,1.17713,16.01,40.155,-6.999,6.30298,-52.3226,15.4173,-112.586145,-3.80903,-26.5962,4.29648,30.1595,28.2303,26.6906,32.0378
3172,11:52:52,1.68871,16.3457,32.969,-12.569,7.33854,-50.941,13.2992,-112.795822,-2.50766,-29.1814,3.50577,29.7757,27.4603,25.4047,30.1095
